Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU VAP RHU_Min PRE_1h VIS WEP_Now CLO_Cov CLO_COV_LM CLO_Cov_Low windpower tigan
54431 2018 12 26 0 1033.1000 1035.9000 1033.1000 1032.4000 1.2000 1.8000 11 6 1.1000 999017 -10.9000 -9.6000 -11.0000 50 1.3000 29 0.0000 24900.0000 999999.0000 999999 999999 999999 1 -14.6300 
54431 2018 12 26 1 1033.9000 1036.6000 1033.9000 1033.1000 1.9000 2.7000 338 346 1.8000 349 -7.1000 -7.1000 -10.9000 21 0.8000 21 0.0000 30000.0000 999999.0000 999999 999999 999999 2 -11.2100 
54431 2018 12 26 2 1034.1000 1036.8000 1034.2000 1033.9000 2.5000 3.7000 346 4 2.1000 350 -5.2000 -5.2000 -7.1000 18 0.7000 18 0.0000 30000.0000 999999.0000 999999 999999 999999 2 -9.1900 
54431 2018 12 26 3 1034.1000 1036.8000 1034.2000 1034.0000 2.5000 4.1000 6 352 1.7000 4 -3.8000 -3.8000 -5.2000 16 0.7000 15 0.0000 30000.0000 999999.0000 999999 999999 999999 2 -7.7100 
54431 2018 12 26 4 1033.2000 1035.9000 1034.1000 1033.2000 2.3000 3.8000 335 24 1.1000 334 -3.4000 -3.0000 -3.8000 13 0.6000 13 0.0000 30000.0000 999999.0000 999999 999999 999999 2 -7.3500 
54431 2018 12 26 5 1032.1000 1034.8000 1033.2000 1032.1000 2.0000 3.5000 338 18 1.2000 348 -3.0000 -2.8000 -3.4000 13 0.6000 13 0.0000 30000.0000 0.0000 999999 999999 999999 1 -6.9100 
54431 2018 12 26 6 1031.3000 1034.0000 1032.0000 1031.3000 2.1000 3.1000 340 276 1.1000 342 -2.2000 -2.2000 -3.1000 13 0.7000 13 0.0000 30000.0000 0.0000 999999 999999 999999 1 -6.0300 
54431 2018 12 26 7 1031.3000 1034.0000 1031.4000 1031.2000 2.1000 3.5000 318 337 1.8000 335 -2.4000 -2.1000 -2.7000 13 0.7000 13 0.0000 30000.0000 999999.0000 999999 999999 999999 2 -6.2400 
54431 2018 12 26 8 1031.4000 1034.1000 1031.5000 1031.3000 1.7000 2.5000 332 222 0.8000 334 -2.4000 -2.2000 -2.7000 13 0.7000 13 0.0000 30000.0000 0.0000 999999 999999 999999 1 -6.2400 
54431 2018 12 26 9 1031.8000 1034.5000 1031.8000 1031.4000 1.6000 2.1000 186 194 1.6000 191 -4.2000 -2.4000 -4.2000 16 0.7000 13 0.0000 30000.0000 0.0000 999999 999999 999999 1 -8.1500 
54431 2018 12 26 10 1032.4000 1035.2000 1032.4000 1031.8000 1.7000 2.2000 186 209 1.0000 191 -6.1000 -4.3000 -6.1000 20 0.8000 16 0.0000 20600.0000 0.0000 999999 999999 999999 1 -10.1300 
54431 2018 12 26 11 1032.9000 1035.7000 1032.9000 1032.5000 1.1000 1.6000 208 207 0.8000 206 -7.4000 -6.1000 -7.4000 27 0.9000 20 0.0000 14100.0000 0.0000 999999 999999 999999 1 -11.3800 
54431 2018 12 26 12 1033.4000 1036.2000 1033.4000 1032.9000 0.9000 1.2000 228 286 0.5000 209 -8.5000 -7.4000 -8.6000 39 1.3000 27 0.0000 13700.0000 999999.0000 999999 999999 999999 1 -12.2800 
54431 2018 12 26 13 1033.9000 1036.7000 1033.9000 1033.4000 1.1000 1.7000 273 273 0.6000 256 -9.4000 -8.0000 -9.4000 43 1.3000 39 0.0000 11300.0000 0.0000 999999 999999 999999 1 -13.1600 
54431 2018 12 26 14 1034.7000 1037.5000 1034.7000 1033.9000 1.1000 1.6000 264 280 0.5000 258 -9.8000 -9.3000 -9.8000 57 1.7000 43 0.0000 12300.0000 999999.0000 999999 999999 999999 1 -13.2400 
54431 2018 12 26 15 1035.4000 1038.2000 1035.4000 1034.7000 1.6000 2.5000 17 324 1.2000 5 -8.7000 -8.6000 -10.2000 44 1.4000 44 0.0000 14000.0000 999999.0000 999999 999999 999999 1 -12.3700 
54431 2018 12 26 16 1035.9000 1038.7000 1035.9000 1035.4000 2.7000 4.5000 354 345 2.6000 343 -7.3000 -7.0000 -8.9000 23 0.8000 22 0.0000 30000.0000 999999.0000 999999 999999 999999 2 -11.3700 
54431 2018 12 26 17 1036.4000 1039.2000 1036.4000 1035.9000 4.1000 6.5000 354 351 3.7000 352 -7.6000 -7.1000 -7.6000 23 0.8000 23 0.0000 30000.0000 999999.0000 999999 999999 999999 3 -11.7000 
54431 2018 12 26 18 1037.5000 1040.3000 1037.5000 1036.4000 5.0000 9.1000 335 350 4.7000 0 -8.1000 -7.5000 -8.1000 21 0.7000 21 0.0000 30000.0000 0.0000 999999 999999 999999 3 -12.3100 
54431 2018 12 26 19 1038.4000 1041.2000 1038.4000 1037.5000 5.4000 9.3000 0 1 4.8000 358 -8.8000 -8.1000 -8.8000 18 0.6000 18 0.0000 30000.0000 0.0000 999999 999999 999999 3 -13.1500 
54431 2018 12 26 20 1038.6000 1041.4000 1038.7000 1038.4000 5.5000 10.4000 8 3 5.2000 356 -9.9000 -8.8000 -9.9000 16 0.5000 16 0.0000 30000.0000 999999.0000 999999 999999 999999 4 -14.4200 
54431 2018 12 26 21 1038.9000 1041.7000 1038.9000 1038.5000 6.1000 9.6000 17 358 6.0000 9 -10.7000 -9.9000 -10.7000 16 0.4000 16 0.0000 30000.0000 0.0000 999999 999999 999999 4 -15.3000 
54431 2018 12 26 22 1039.3000 1042.1000 1039.3000 1038.8000 6.0000 10.5000 3 358 4.7000 356 -11.3000 -10.7000 -11.3000 15 0.4000 15 0.0000 30000.0000 999999.0000 999999 999999 999999 4 -15.9800 
54431 2018 12 26 23 1040.0000 1042.8000 1040.0000 1039.3000 5.8000 9.7000 340 348 2.9000 352 -11.9000 -11.4000 -11.9000 17 0.4000 15 0.0000 30000.0000 0.0000 999999 999999 999999 2 -16.5900 
54431 2018 12 27 0 1041.0000 1043.8000 1041.0000 1040.0000 5.8000 9.2000 354 354 5.1000 358 -11.9000 -11.9000 -11.9000 16 0.4000 16 0.0000 30000.0000 999999.0000 999999 999999 999999 4 -16.6200 
54431 2018 12 27 1 1041.9000 1044.7000 1041.9000 1041.0000 5.8000 9.7000 346 1 5.0000 358 -12.0000 -11.9000 -12.0000 14 0.3000 14 0.0000 30000.0000 999999.0000 999999 999999 999999 3 -16.7800 
54431 2018 12 27 2 1042.0000 1044.8000 1042.1000 1041.9000 5.8000 9.5000 354 341 5.4000 355 -11.4000 -11.4000 -12.0000 15 0.4000 14 0.0000 30000.0000 999999.0000 999999 999999 999999 3 -16.0900 
54431 2018 12 27 3 1041.1000 1043.9000 1042.1000 1041.1000 8.4000 13.5000 357 335 8.6000 332 -10.5000 -10.5000 -11.4000 14 0.4000 12 0.0000 25800.0000 999999.0000 999999 999999 999999 5 -15.1300 
54431 2018 12 27 4 1039.7000 1042.5000 1041.1000 1039.7000 8.4000 14.1000 323 346 7.7000 336 -9.3000 -9.3000 -10.7000 11 0.3000 10 0.0000 22900.0000 999999.0000 999999 999999 999999 4 -13.8900 
54431 2018 12 27 5 1038.9000 1041.7000 1039.7000 1038.8000 7.8000 13.0000 8 337 6.1000 346 -8.2000 -8.1000 -9.3000 11 0.4000 10 0.0000 26000.0000 0.0000 999999 999999 999999 4 -12.6800 
54431 2018 12 27 6 1038.7000 1041.5000 1038.8000 1038.4000 6.8000 11.1000 321 326 5.0000 312 -7.9000 -7.7000 -8.2000 12 0.4000 11 0.0000 29000.0000 999999.0000 999999 999999 999999 4 -12.3200 
54431 2018 12 27 7 1038.3000 1041.1000 1038.8000 1038.3000 7.1000 11.7000 329 317 8.0000 311 -7.8000 -7.5000 -8.0000 12 0.4000 10 0.0000 23400.0000 0.0000 999999 999999 999999 4 -12.2100 
54431 2018 12 27 8 1038.5000 1041.3000 1038.6000 1038.3000 7.3000 11.6000 312 304 5.0000 313 -7.9000 -7.4000 -7.9000 12 0.4000 11 0.0000 27700.0000 0.0000 999999 999999 999999 3 -12.3200 
54431 2018 12 27 9 1038.8000 1041.6000 1038.8000 1038.3000 7.6000 12.4000 295 323 4.7000 308 -8.3000 -7.9000 -8.3000 14 0.5000 12 0.0000 28600.0000 0.0000 999999 999999 999999 4 -12.7100 
54431 2018 12 27 10 1038.9000 1041.7000 1039.2000 1038.7000 6.8000 12.3000 329 311 6.6000 306 -8.5000 -8.3000 -8.5000 13 0.4000 12 0.0000 30000.0000 0.0000 999999 999999 999999 4 -12.9500 
54431 2018 12 27 11 1039.4000 1042.2000 1039.4000 1038.9000 6.6000 11.0000 329 325 5.9000 308 -8.8000 -8.5000 -9.0000 14 0.4000 13 0.0000 30000.0000 0.0000 999999 999999 999999 3 -13.2600 
54431 2018 12 27 12 1039.4000 1042.2000 1039.6000 1039.2000 7.8000 14.8000 323 317 8.2000 321 -8.9000 -8.6000 -8.9000 15 0.5000 13 0.0000 22900.0000 0.0000 999999 999999 999999 4 -13.3400 
54431 2018 12 27 13 1039.8000 1042.6000 1040.0000 1039.5000 8.2000 15.1000 335 318 6.6000 323 -9.3000 -8.9000 -9.3000 17 0.5000 15 0.0000 23000.0000 0.0000 999999 999999 999999 4 -13.7300 
54431 2018 12 27 14 1040.9000 1043.7000 1040.9000 1039.8000 7.1000 12.7000 332 323 8.0000 322 -9.6000 -9.4000 -9.7000 16 0.5000 15 0.0000 30000.0000 0.0000 999999 999999 999999 4 -14.0900 
54431 2018 12 27 15 1041.4000 1044.2000 1041.4000 1040.9000 7.5000 12.1000 307 331 7.1000 331 -9.9000 -9.6000 -9.9000 18 0.5000 15 0.0000 30000.0000 0.0000 999999 999999 999999 4 -14.3600 
54431 2018 12 27 16 1041.8000 1044.6000 1041.9000 1041.3000 7.0000 11.7000 321 340 5.0000 331 -10.3000 -9.9000 -10.4000 17 0.5000 16 0.0000 30000.0000 0.0000 999999 999999 999999 4 -14.8300 
54431 2018 12 27 17 1041.6000 1044.4000 1041.8000 1041.4000 7.3000 11.6000 346 334 6.2000 338 -10.6000 -10.3000 -10.6000 17 0.5000 16 0.0000 30000.0000 0.0000 999999 999999 999999 4 -15.1600 
54431 2018 12 27 18 1041.4000 1044.2000 1041.8000 1041.0000 6.9000 12.0000 332 344 6.8000 331 -10.9000 -10.6000 -10.9000 16 0.4000 16 0.0000 30000.0000 0.0000 999999 999999 999999 4 -15.5200 
54431 2018 12 27 19 1041.3000 1044.1000 1041.8000 1041.3000 7.3000 11.0000 0 340 6.9000 340 -11.0000 -10.9000 -11.2000 18 0.5000 16 0.0000 30000.0000 0.0000 999999 999999 999999 4 -15.5700 
54431 2018 12 27 20 1042.0000 1044.8000 1042.0000 1041.2000 7.3000 13.3000 340 337 6.5000 341 -11.3000 -11.0000 -11.3000 18 0.5000 17 0.0000 30000.0000 0.0000 999999 999999 999999 4 -15.9000 
54431 2018 12 27 21 1042.3000 1045.1000 1042.4000 1042.1000 6.2000 10.5000 323 331 6.0000 337 -11.6000 -11.3000 -11.6000 20 0.5000 18 0.0000 30000.0000 0.0000 999999 999999 999999 3 -16.1800 
54431 2018 12 27 22 1042.9000 1045.7000 1042.9000 1042.3000 7.2000 11.7000 352 337 5.8000 338 -11.6000 -11.5000 -11.7000 20 0.5000 19 0.0000 30000.0000 0.0000 999999 999999 999999 4 -16.1800 
54431 2018 12 27 23 1043.2000 1046.0000 1043.4000 1042.8000 6.4000 10.6000 346 330 7.0000 331 -11.5000 -11.4000 -11.6000 22 0.6000 20 0.0000 30000.0000 0.0000 999999 999999 999999 4 -16.0200 
54431 2018 12 28 0 1043.6000 1046.4000 1043.7000 1043.2000 7.1000 11.6000 318 343 4.4000 334 -11.6000 -11.4000 -11.6000 21 0.5000 21 0.0000 30000.0000 0.0000 999999 999999 999999 4 -16.1600 
54431 2018 12 28 1 1044.3000 1047.1000 1044.3000 1043.6000 6.1000 10.3000 335 349 6.8000 343 -10.8000 -10.8000 -11.6000 20 0.5000 20 0.0000 30000.0000 0.0000 999999 999999 999999 4 -15.3000 
54431 2018 12 28 2 1043.7000 1046.5000 1044.5000 1043.7000 7.4000 12.2000 321 335 5.8000 336 -9.9000 -9.9000 -10.8000 20 0.6000 19 0.0000 30000.0000 0.0000 999999 999999 999999 4 -14.3100 
54431 2018 12 28 3 1043.2000 1046.0000 1043.7000 1043.2000 8.3000 13.8000 340 320 6.2000 327 -8.7000 -8.7000 -9.9000 19 0.6000 18 0.0000 29500.0000 0.0000 999999 999999 999999 4 -13.0200 
54431 2018 12 28 4 1041.8000 1044.6000 1043.2000 1041.8000 8.4000 14.2000 318 329 7.7000 321 -7.9000 -7.9000 -8.9000 18 0.6000 18 0.0000 30000.0000 0.0000 999999 999999 999999 4 -12.1600 
54431 2018 12 28 5 1040.7000 1043.5000 1041.8000 1040.7000 8.7000 12.8000 326 308 8.0000 330 -6.9000 -6.7000 -8.1000 17 0.6000 17 0.0000 30000.0000 0.0000 999999 999999 999999 4 -11.0900 
54431 2018 12 28 6 1040.1000 1042.9000 1040.7000 1040.1000 7.0000 11.4000 293 307 5.8000 309 -6.1000 -6.1000 -7.0000 15 0.6000 15 0.0000 30000.0000 0.0000 999999 999999 999999 4 -10.2600 
54431 2018 12 28 7 1039.7000 1042.5000 1040.2000 1039.7000 6.7000 11.2000 338 325 5.5000 317 -5.5000 -5.4000 -6.1000 16 0.6000 15 0.0000 30000.0000 0.0000 999999 999999 999999 4 -9.5800 
54431 2018 12 28 8 1039.4000 1042.2000 1039.8000 1039.4000 5.8000 9.1000 346 321 6.0000 323 -5.4000 -5.0000 -5.5000 15 0.6000 14 0.0000 30000.0000 0.0000 999999 999999 999999 4 -9.4900 
54431 2018 12 28 9 1039.8000 1042.6000 1039.9000 1039.4000 5.4000 7.6000 354 299 4.3000 317 -6.1000 -5.3000 -6.1000 16 0.6000 15 0.0000 30000.0000 0.0000 999999 999999 999999 3 -10.2400 
54431 2018 12 28 10 1040.2000 1043.0000 1040.2000 1039.8000 4.0000 6.9000 323 282 1.7000 305 -7.0000 -6.1000 -7.0000 16 0.6000 15 0.0000 30000.0000 0.0000 999999 999999 999999 2 -11.2300 
54431 2018 12 28 11 1040.0000 1042.8000 1040.2000 1039.9000 2.9000 4.6000 293 289 1.8000 299 -7.0000 -6.8000 -7.2000 17 0.6000 16 0.0000 28900.0000 0.0000 999999 999999 999999 2 -11.2000 
54431 2018 12 28 12 1039.9000 1042.7000 1040.0000 1039.8000 2.7000 4.5000 290 207 0.9000 289 -8.4000 -6.7000 -8.5000 21 0.7000 17 0.0000 29200.0000 0.0000 999999 999999 999999 1 -12.6400 
54431 2018 12 28 13 1040.3000 1043.1000 1040.3000 1039.9000 1.6000 2.6000 219 221 1.4000 216 -8.6000 -8.4000 -9.3000 23 0.7000 21 0.0000 26600.0000 0.0000 999999 999999 999999 1 -12.8000 
54431 2018 12 28 14 1040.5000 1043.3000 1040.5000 1040.2000 2.6000 4.0000 256 253 2.4000 254 -7.6000 -7.3000 -9.6000 21 0.7000 21 0.0000 30000.0000 0.0000 999999 999999 999999 2 -11.7600 
54431 2018 12 28 15 1040.6000 1043.4000 1040.6000 1040.3000 2.5000 3.5000 217 241 1.5000 255 -8.4000 -7.2000 -8.4000 25 0.8000 20 0.0000 29900.0000 0.0000 999999 999999 999999 2 -12.5300 
54431 2018 12 28 16 1040.3000 1043.1000 1040.7000 1040.3000 1.6000 2.1000 211 219 1.6000 254 -10.1000 -8.1000 -10.6000 32 0.9000 24 0.0000 30000.0000 0.0000 999999 999999 999999 1 -14.2200 
54431 2018 12 28 17 1040.3000 1043.1000 1040.4000 1040.3000 2.1000 3.1000 273 270 1.4000 247 -10.3000 -9.5000 -11.0000 30 0.8000 30 0.0000 22000.0000 0.0000 999999 999999 999999 1 -14.4900 
54431 2018 12 28 18 1040.1000 1042.9000 1040.3000 1040.0000 4.3000 6.4000 307 306 2.5000 301 -7.1000 -6.7000 -10.4000 19 0.7000 17 0.0000 26000.0000 0.0000 999999 999999 999999 2 -11.2600 
54431 2018 12 28 19 1040.2000 1043.0000 1040.3000 1040.0000 3.6000 5.6000 323 308 3.3000 306 -7.2000 -7.1000 -7.6000 17 0.6000 17 0.0000 28800.0000 0.0000 999999 999999 999999 2 -11.4200 
54431 2018 12 28 20 1039.9000 1042.7000 1040.3000 1039.9000 3.4000 5.1000 312 298 3.7000 301 -7.6000 -7.2000 -7.8000 17 0.6000 17 0.0000 30000.0000 0.0000 999999 999999 999999 3 -11.8600 
54431 2018 12 28 21 1040.1000 1042.9000 1040.1000 1039.8000 4.1000 7.1000 301 286 1.6000 302 -7.8000 -7.1000 -7.8000 18 0.6000 16 0.0000 30000.0000 0.0000 999999 999999 999999 2 -12.0500 
54431 2018 12 28 22 1040.5000 1043.3000 1040.5000 1039.9000 3.1000 5.0000 307 301 3.2000 302 -8.2000 -7.9000 -8.8000 18 0.6000 18 0.0000 30000.0000 0.0000 999999 999999 999999 2 -12.4900 
54431 2018 12 28 23 1041.1000 1043.9000 1041.1000 1040.5000 3.1000 5.1000 304 312 2.9000 301 -7.7000 -7.7000 -8.5000 17 0.6000 17 0.0000 30000.0000 0.0000 999999 999999 999999 2 -11.9700 
54431 2018 12 29 0 1041.7000 1044.5000 1041.7000 1041.1000 3.9000 6.6000 326 335 3.7000 327 -6.8000 -6.8000 -7.8000 18 0.7000 17 0.0000 30000.0000 0.0000 999999 999999 999999 3 -10.9500 
54431 2018 12 29 1 1042.2000 1045.0000 1042.2000 1041.7000 4.0000 7.5000 357 356 2.3000 332 -6.2000 -6.1000 -6.7000 15 0.6000 15 0.0000 30000.0000 0.0000 999999 999999 999999 2 -10.3700 
54431 2018 12 29 2 1041.9000 1044.7000 1042.2000 1041.9000 5.4000 8.4000 295 303 5.5000 305 -5.4000 -5.0000 -6.2000 14 0.6000 14 0.0000 30000.0000 0.0000 999999 999999 999999 3 -9.5200 
54431 2018 12 29 3 1041.5000 1044.3000 1042.0000 1041.4000 6.1000 10.7000 309 301 5.2000 315 -4.2000 -4.2000 -5.4000 13 0.6000 13 0.0000 30000.0000 0.0000 999999 999999 999999 3 -8.2200 
54431 2018 12 29 4 1040.6000 1043.4000 1041.5000 1040.6000 6.2000 9.2000 352 316 4.6000 336 -3.6000 -3.4000 -4.3000 14 0.7000 13 0.0000 30000.0000 0.0000 999999 999999 999999 4 -7.5400 
54431 2018 12 29 5 1039.5000 1042.3000 1040.6000 1039.5000 7.1000 11.2000 323 307 4.1000 331 -3.0000 -2.9000 -3.6000 14 0.7000 13 0.0000 30000.0000 0.0000 999999 999999 999999 3 -6.8800 
54431 2018 12 29 6 1039.0000 1041.8000 1039.4000 1039.0000 5.6000 10.4000 309 325 4.5000 306 -2.9000 -2.4000 -3.1000 13 0.6000 13 0.0000 30000.0000 0.0000 999999 999999 999999 3 -6.7900 
54431 2018 12 29 7 1038.8000 1041.6000 1039.1000 1038.7000 5.6000 9.5000 323 301 5.1000 317 -2.3000 -2.1000 -2.8000 13 0.7000 13 0.0000 30000.0000 0.0000 999999 999999 999999 3 -6.1300 
54431 2018 12 29 8 1039.1000 1041.9000 1039.1000 1038.7000 5.4000 8.8000 318 5 2.1000 321 -2.7000 -2.1000 -2.7000 13 0.7000 13 0.0000 30000.0000 0.0000 999999 999999 999999 2 -6.5700 
54431 2018 12 29 9 1039.5000 1042.3000 1039.5000 1039.1000 2.7000 3.7000 354 20 0.9000 8 -4.3000 -2.7000 -4.3000 17 0.8000 13 0.0000 30000.0000 0.0000 999999 999999 999999 1 -8.2300 
54431 2018 12 29 10 1040.1000 1042.9000 1040.1000 1039.6000 1.1000 1.3000 42 100 0.5000 31 -7.0000 -4.3000 -7.0000 22 0.8000 16 0.0000 30000.0000 0.0000 999999 999999 999999 1 -11.0700 
54431 2018 12 29 11 1040.8000 1043.6000 1040.8000 1040.1000 0.6000 1.0000 194 214 0.8000 196 -8.0000 -7.0000 -8.5000 26 0.9000 23 0.0000 18600.0000 0.0000 999999 999999 999999 1 -12.0700 
54431 2018 12 29 12 1041.0000 1043.8000 1041.0000 1040.8000 1.0000 1.4000 222 283 0.8000 212 -9.5000 -8.1000 -9.8000 50 1.5000 26 0.0000 13600.0000 0.0000 999999 999999 999999 1 -13.0900 
54433 2018 12 23 0 1033.4000 1038.1000 1033.6000 1033.2000 3.8000 7.7000 28 13 3.5000 2 -6.2000 -6.1000 -6.4000 17 0.7000 17 0.0000 35000.0000 0.0000 999999 999999 999999 2 -10.3200 
54433 2018 12 23 1 1034.1000 1038.8000 1034.2000 1033.5000 4.2000 8.1000 0 10 3.2000 4 -5.3000 -5.3000 -6.3000 16 0.7000 16 0.0000 32900.0000 0.0000 999999 999999 999999 2 -9.3600 
54433 2018 12 23 2 1034.3000 1039.0000 1034.4000 1034.1000 4.0000 8.6000 3 7 2.3000 0 -3.9000 -3.9000 -5.2000 14 0.6000 14 0.0000 34700.0000 0.0000 999999 999999 999999 2 -7.8700 
54433 2018 12 23 3 1033.7000 1038.4000 1034.4000 1033.7000 2.9000 7.7000 0 345 1.2000 0 -2.5000 -2.4000 -3.9000 12 0.6000 12 0.0000 35000.0000 0.0000 999999 999999 999999 2 -6.3800 
54433 2018 12 23 4 1032.5000 1037.2000 1033.7000 1032.4000 3.5000 8.1000 34 359 3.1000 340 -1.4000 -1.4000 -2.5000 11 0.6000 11 0.0000 33800.0000 0.0000 999999 999999 999999 2 -5.2000 
54433 2018 12 23 5 1031.4000 1036.1000 1032.4000 1031.4000 3.8000 7.9000 337 318 3.5000 337 -0.4000 -0.4000 -1.6000 10 0.6000 10 0.0000 35000.0000 0.0000 999999 999999 999999 2 -4.1200 
54433 2018 12 23 6 1030.5000 1035.2000 1031.4000 1030.5000 3.8000 6.4000 6 350 0.9000 39 0.7000 0.7000 -0.5000 9 0.6000 9 0.0000 35000.0000 0.0000 999999 999999 999999 2 -2.9400 
54433 2018 12 23 7 1029.9000 1034.6000 1030.5000 1029.9000 2.4000 5.0000 298 229 1.3000 328 1.3000 1.6000 0.7000 9 0.6000 8 0.0000 35000.0000 0.0000 999999 999999 999999 2 -2.2800 
54433 2018 12 23 8 1029.4000 1034.1000 1029.9000 1029.4000 2.3000 4.9000 300 241 2.0000 232 1.0000 1.6000 1.0000 11 0.7000 8 0.0000 35000.0000 0.0000 999999 999999 999999 2 -2.5600 
54433 2018 12 23 9 1029.0000 1033.7000 1029.4000 1029.0000 2.9000 4.5000 227 236 2.3000 237 -0.7000 0.9000 -0.7000 11 0.6000 11 0.0000 35000.0000 0.0000 999999 999999 999999 2 -4.4300 
54433 2018 12 23 10 1028.9000 1033.6000 1029.1000 1028.9000 4.0000 6.4000 230 242 2.4000 241 -1.4000 -0.7000 -1.4000 13 0.7000 11 0.0000 34800.0000 0.0000 999999 999999 999999 2 -5.1400 
54433 2018 12 23 11 1028.5000 1033.2000 1028.9000 1028.5000 3.2000 5.6000 221 222 1.4000 238 -1.7000 -1.3000 -1.7000 15 0.8000 13 0.0000 30700.0000 0.0000 999999 999999 999999 2 -5.4200 
54433 2018 12 23 12 1028.4000 1033.2000 1028.6000 1028.4000 2.9000 5.2000 241 245 2.1000 228 -1.9000 -1.6000 -1.9000 17 0.9000 15 0.0000 24600.0000 0.0000 999999 999999 999999 2 -5.5900 
54433 2018 12 23 13 1028.2000 1032.9000 1028.5000 1028.2000 2.4000 4.2000 213 242 0.8000 246 -2.6000 -1.9000 -2.6000 19 1.0000 17 0.0000 23000.0000 0.0000 999999 999999 999999 1 -6.3100 
54433 2018 12 23 14 1028.0000 1032.7000 1028.2000 1028.0000 2.7000 5.5000 218 241 2.7000 228 -2.4000 -2.4000 -3.8000 20 1.0000 19 0.0000 20300.0000 0.0000 999999 999999 999999 2 -6.0600 
54433 2018 12 23 15 1027.8000 1032.5000 1028.0000 1027.8000 2.7000 3.9000 210 257 1.4000 229 -3.0000 -2.3000 -3.2000 21 1.0000 20 0.0000 18100.0000 0.0000 999999 999999 999999 1 -6.7000 
54433 2018 12 23 16 1027.4000 1032.1000 1027.8000 1027.4000 1.8000 3.1000 249 248 1.7000 254 -3.3000 -3.1000 -3.4000 23 1.1000 21 0.0000 16300.0000 0.0000 999999 999999 999999 1 -6.9700 
54433 2018 12 23 17 1027.3000 1032.0000 1027.5000 1027.3000 2.4000 4.4000 247 255 2.2000 251 -3.2000 -3.0000 -3.3000 23 1.1000 22 0.0000 14000.0000 0.0000 999999 999999 999999 2 -6.8600 
54433 2018 12 23 18 1027.0000 1031.7000 1027.4000 1027.0000 2.5000 4.2000 247 999017 0.0000 255 -4.3000 -3.1000 -4.3000 26 1.2000 22 0.0000 13400.0000 0.0000 999999 999999 999999 1 -8.0000 
54433 2018 12 23 19 1026.8000 1031.5000 1027.0000 1026.8000 1.5000 2.5000 23 50 1.6000 31 -6.6000 -4.3000 -6.6000 37 1.4000 26 0.0000 11700.0000 0.0000 999999 999999 999999 1 -10.2400 
54433 2018 12 23 20 1026.1000 1030.8000 1026.8000 1026.1000 1.5000 2.1000 45 45 1.2000 56 -7.4000 -6.6000 -8.0000 37 1.3000 37 0.0000 12600.0000 0.0000 999999 999999 999999 1 -11.1200 
54433 2018 12 23 21 1025.4000 1030.1000 1026.1000 1025.3000 1.5000 2.0000 54 65 1.1000 46 -8.1000 -7.4000 -8.1000 42 1.4000 37 0.0000 15500.0000 0.0000 999999 999999 999999 1 -11.7600 
54433 2018 12 23 22 1024.8000 1029.6000 1025.4000 1024.7000 1.4000 1.9000 26 56 1.2000 32 -9.0000 -8.1000 -9.3000 53 1.6000 42 0.0000 15600.0000 0.0000 999999 999999 999999 1 -12.4600 
54433 2018 12 23 23 1024.8000 1029.6000 1024.9000 1024.7000 1.6000 2.3000 34 32 1.4000 34 -9.4000 -8.8000 -9.8000 53 1.6000 49 0.0000 17600.0000 0.0000 999999 999999 999999 1 -12.9000 
54433 2018 12 24 0 1025.0000 1029.8000 1025.0000 1024.7000 1.4000 1.8000 45 82 0.7000 33 -9.8000 -9.1000 -9.8000 55 1.6000 50 0.0000 14600.0000 0.0000 999999 999999 999999 1 -13.2900 
54433 2018 12 24 1 1024.7000 1029.4000 1025.0000 1024.7000 1.5000 2.1000 65 46 1.5000 58 -7.1000 -7.1000 -9.7000 41 1.5000 41 0.0000 18100.0000 0.0000 999999 999999 999999 1 -10.6800 
54433 2018 12 24 2 1024.4000 1029.1000 1024.7000 1024.4000 1.9000 3.1000 31 36 1.2000 58 -5.3000 -5.3000 -7.0000 34 1.4000 34 0.0000 19200.0000 0.0000 999999 999999 999999 1 -8.8900 
54433 2018 12 24 3 1023.7000 1028.4000 1024.5000 1023.7000 1.4000 2.1000 17 190 1.1000 39 -2.8000 -2.6000 -5.2000 25 1.2000 25 0.0000 19300.0000 0.0000 999999 999999 999999 1 -6.3700 
54433 2018 12 24 4 1022.2000 1026.9000 1023.7000 1022.2000 1.3000 2.2000 65 115 1.4000 122 -0.6000 -0.4000 -2.7000 21 1.2000 21 0.0000 19800.0000 0.0000 999999 999999 999999 1 -4.0600 
54433 2018 12 24 5 1020.7000 1025.4000 1022.1000 1020.7000 1.4000 2.6000 105 236 0.6000 96 1.2000 1.2000 -0.9000 20 1.3000 20 0.0000 17700.0000 0.0000 999999 999999 999999 1 -2.1000 
54433 2018 12 24 6 1019.7000 1024.4000 1020.7000 1019.6000 1.9000 3.0000 179 188 1.3000 173 1.8000 2.1000 1.2000 16 1.1000 16 0.0000 19500.0000 0.0000 999999 999999 999999 2 -1.5500 
54433 2018 12 24 7 1019.2000 1023.9000 1019.7000 1019.1000 2.3000 3.9000 150 221 1.4000 125 1.8000 2.0000 1.4000 16 1.1000 16 0.0000 17500.0000 0.0000 999999 999999 999999 2 -1.5500 
